Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
ITNPL3D,Nepal 3-month Treasury Bills,Treasury Bill Yields,Nepal Rupee,Nepal,,,,,,,National Currency,Units,Stock,none,Monthly From Jan 1981 To Oct 2008<BR>Weekly From Oct 2008 To Feb 2020<BR>,Source: Nepal Rastra Bank,
Date,Ticker,Open,High,Low,Close
12/31/2001,ITNPL3D,,,,5
01/31/2002,ITNPL3D,,,,4.9
02/28/2002,ITNPL3D,,,,5.2
03/29/2002,ITNPL3D,,,,5.4
04/30/2002,ITNPL3D,,,,5.1
05/31/2002,ITNPL3D,,,,4.9
06/28/2002,ITNPL3D,,,,4.5
07/31/2002,ITNPL3D,,,,3.8
08/30/2002,ITNPL3D,,,,3.4
09/30/2002,ITNPL3D,,,,3.5
10/31/2002,ITNPL3D,,,,3.6
11/29/2002,ITNPL3D,,,,4
12/31/2002,ITNPL3D,,,,3.8
01/31/2003,ITNPL3D,,,,4.1
02/28/2003,ITNPL3D,,,,4
03/31/2003,ITNPL3D,,,,3.9
04/30/2003,ITNPL3D,,,,4.1
05/30/2003,ITNPL3D,,,,2.9
06/30/2003,ITNPL3D,,,,1.7
07/31/2003,ITNPL3D,,,,3
08/29/2003,ITNPL3D,,,,4.03
09/30/2003,ITNPL3D,,,,3.66
10/31/2003,ITNPL3D,,,,3.7
11/28/2003,ITNPL3D,,,,3.67
12/31/2003,ITNPL3D,,,,3.85
01/30/2004,ITNPL3D,,,,3.95
02/27/2004,ITNPL3D,,,,3.94
03/31/2004,ITNPL3D,,,,3.81
04/30/2004,ITNPL3D,,,,1.7
05/31/2004,ITNPL3D,,,,0.7
06/30/2004,ITNPL3D,,,,0.82
07/30/2004,ITNPL3D,,,,1.47
08/31/2004,ITNPL3D,,,,0.62
09/30/2004,ITNPL3D,,,,0.63
10/29/2004,ITNPL3D,,,,1.34
11/30/2004,ITNPL3D,,,,1.97
12/31/2004,ITNPL3D,,,,2.4
01/31/2005,ITNPL3D,,,,2.08
02/28/2005,ITNPL3D,,,,2.38
03/31/2005,ITNPL3D,,,,2.94
04/29/2005,ITNPL3D,,,,3.11
05/31/2005,ITNPL3D,,,,3.7
06/30/2005,ITNPL3D,,,,3.82
07/29/2005,ITNPL3D,,,,3.94
08/31/2005,ITNPL3D,,,,2.26
09/30/2005,ITNPL3D,,,,3.38
10/31/2005,ITNPL3D,,,,3.13
11/30/2005,ITNPL3D,,,,2.69
12/30/2005,ITNPL3D,,,,2.2
01/31/2006,ITNPL3D,,,,2.46
02/28/2006,ITNPL3D,,,,2.2
03/31/2006,ITNPL3D,,,,2.65
04/28/2006,ITNPL3D,,,,2.89
05/31/2006,ITNPL3D,,,,3.63
06/30/2006,ITNPL3D,,,,3.31
07/31/2006,ITNPL3D,,,,3.25
08/31/2006,ITNPL3D,,,,2.99
09/29/2006,ITNPL3D,,,,2.78
10/31/2006,ITNPL3D,,,,2.54
11/30/2006,ITNPL3D,,,,2.11
12/29/2006,ITNPL3D,,,,1.98
01/31/2007,ITNPL3D,,,,2.67
02/28/2007,ITNPL3D,,,,2.6
03/30/2007,ITNPL3D,,,,2.36
04/30/2007,ITNPL3D,,,,1.85
05/31/2007,ITNPL3D,,,,2.43
06/30/2007,ITNPL3D,,,,2.17
07/31/2007,ITNPL3D,,,,2.765
08/31/2007,ITNPL3D,,,,4.25
09/30/2007,ITNPL3D,,,,2.14
10/31/2007,ITNPL3D,,,,2.35
11/30/2007,ITNPL3D,,,,3.03
12/31/2007,ITNPL3D,,,,3.59
01/31/2008,ITNPL3D,,,,3.86
02/29/2008,ITNPL3D,,,,5.79
03/31/2008,ITNPL3D,,,,5.54
04/30/2008,ITNPL3D,,,,4.07
05/31/2008,ITNPL3D,,,,5.32
