Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
CPNPLM,Nepal Consumer Price Index Inflation Rate,Consumer Price Indices,Nepal Rupee,Nepal,,,,,,,Index Number,Units,Stock,none,Monthly From Jul 1963 To Jan 2020<BR>,"Notes: The National Urban Consumer Price Index (NUCPI) measures the change in the level of prices of a fixed basket of consumer goods and services. The index refers to urban areas defined as government municipalities (about 13 percent of total population) and represents urban households excluding households falling on the first, second, ninth, and tenth income deciles; single person households and households with more than eight persons; households obtaining more than 50 percent of consumption from own production or sources other than market purchases; and households receiving less than 50 percent of their income in cash. Separate indices for Kathmandu valley, urban Hills, and urban Terai (southern plain land) are also compiled. The index reference period is fiscal year 1995/96 (starts in mid July). The composition of the present CPI basket is derived from the household budget survey in urban areas conducted over the twelve-month period, mid-July 1995 Ã¢â‚¬“ mid-July 1996, and with a sample size of 2500 households representing 0.8 percent of urban households. The consumer basket consists of 301 items of goods and services grouped into 17 major consumption groups and sub-groups",
Date,Ticker,Open,High,Low,Close
11/28/1969,CPNPLM,,,,2.6194381
12/31/1969,CPNPLM,,,,2.6563537
01/30/1970,CPNPLM,,,,2.5909209
02/27/1970,CPNPLM,,,,2.6999933
03/31/1970,CPNPLM,,,,2.767127
04/30/1970,CPNPLM,,,,2.8006673
05/29/1970,CPNPLM,,,,2.8443069
06/30/1970,CPNPLM,,,,2.8912952
07/31/1970,CPNPLM,,,,2.8812224
08/31/1970,CPNPLM,,,,2.956728
09/30/1970,CPNPLM,,,,2.9265364
10/30/1970,CPNPLM,,,,2.918138
11/30/1970,CPNPLM,,,,2.8543796
12/31/1970,CPNPLM,,,,2.6899206
01/29/1971,CPNPLM,,,,2.7083916
02/26/1971,CPNPLM,,,,2.7369089
03/31/1971,CPNPLM,,,,2.7184378
04/30/1971,CPNPLM,,,,2.6748248
05/31/1971,CPNPLM,,,,2.753679
06/30/1971,CPNPLM,,,,2.7402576
07/30/1971,CPNPLM,,,,2.8241615
08/31/1971,CPNPLM,,,,2.861077
09/30/1971,CPNPLM,,,,2.867801
10/29/1971,CPNPLM,,,,2.817464
11/30/1971,CPNPLM,,,,2.760403
12/31/1971,CPNPLM,,,,2.6815222
01/31/1972,CPNPLM,,,,2.6714761
02/29/1972,CPNPLM,,,,2.7184378
03/31/1972,CPNPLM,,,,2.8510309
04/28/1972,CPNPLM,,,,2.8845712
05/31/1972,CPNPLM,,,,2.9349082
06/30/1972,CPNPLM,,,,3.1346085
07/31/1972,CPNPLM,,,,3.0607773
08/31/1972,CPNPLM,,,,3.127911
09/29/1972,CPNPLM,,,,3.2017422
10/31/1972,CPNPLM,,,,3.2403321
11/30/1972,CPNPLM,,,,3.0272104
12/29/1972,CPNPLM,,,,3.0725244
01/31/1973,CPNPLM,,,,3.0238617
02/28/1973,CPNPLM,,,,3.0825971
03/30/1973,CPNPLM,,,,3.1127887
04/30/1973,CPNPLM,,,,3.1882942
05/31/1973,CPNPLM,,,,3.2621519
06/29/1973,CPNPLM,,,,3.3846457
07/31/1973,CPNPLM,,,,3.3846457
08/31/1973,CPNPLM,,,,3.4039407
09/28/1973,CPNPLM,,,,3.471792
10/31/1973,CPNPLM,,,,3.5118703
11/30/1973,CPNPLM,,,,3.5981927
12/31/1973,CPNPLM,,,,3.5642803
01/31/1974,CPNPLM,,,,3.5981927
02/28/1974,CPNPLM,,,,3.6228828
03/29/1974,CPNPLM,,,,3.6906809
04/30/1974,CPNPLM,,,,3.7585322
05/31/1974,CPNPLM,,,,4.0822678
06/28/1974,CPNPLM,,,,3.8294665
07/31/1974,CPNPLM,,,,3.9034571
08/30/1974,CPNPLM,,,,4.1994462
09/30/1974,CPNPLM,,,,4.2857686
10/31/1974,CPNPLM,,,,4.3751739
11/29/1974,CPNPLM,,,,4.3412615
12/31/1974,CPNPLM,,,,4.2734368
01/31/1975,CPNPLM,,,,4.1747826
02/28/1975,CPNPLM,,,,4.1901708
03/31/1975,CPNPLM,,,,4.1655073
04/30/1975,CPNPLM,,,,4.1901708
05/30/1975,CPNPLM,,,,4.2271927
06/30/1975,CPNPLM,,,,4.2981004
07/31/1975,CPNPLM,,,,4.3289298
08/29/1975,CPNPLM,,,,4.3998375
09/30/1975,CPNPLM,,,,4.4461082
10/31/1975,CPNPLM,,,,4.4491645
11/28/1975,CPNPLM,,,,4.4183617
12/31/1975,CPNPLM,,,,4.3104321
01/30/1976,CPNPLM,,,,4.1747826
02/27/1976,CPNPLM,,,,4.0761019
03/31/1976,CPNPLM,,,,4.0730456
04/30/1976,CPNPLM,,,,4.0329407
05/31/1976,CPNPLM,,,,4.0668531
06/30/1976,CPNPLM,,,,4.1038484
07/30/1976,CPNPLM,,,,4.1377873
08/31/1976,CPNPLM,,,,4.261105
09/30/1976,CPNPLM,,,,4.2919079
10/29/1976,CPNPLM,,,,4.2765198
11/30/1976,CPNPLM,,,,4.2765198
12/31/1976,CPNPLM,,,,4.2210268
01/31/1977,CPNPLM,,,,4.177839
02/28/1977,CPNPLM,,,,4.2179173
03/31/1977,CPNPLM,,,,4.3320393
04/29/1977,CPNPLM,,,,4.4430252
05/31/1977,CPNPLM,,,,4.4645792
06/30/1977,CPNPLM,,,,4.51085
07/29/1977,CPNPLM,,,,4.5879501
08/31/1977,CPNPLM,,,,4.7266825
09/30/1977,CPNPLM,,,,4.8284196
10/31/1977,CPNPLM,,,,4.896271
11/30/1977,CPNPLM,,,,4.9086027
12/30/1977,CPNPLM,,,,4.8469439
01/31/1978,CPNPLM,,,,4.7914243
02/28/1978,CPNPLM,,,,4.7574854
03/31/1978,CPNPLM,,,,4.754429
04/28/1978,CPNPLM,,,,4.7574854
05/31/1978,CPNPLM,,,,4.8130049
06/30/1978,CPNPLM,,,,4.8438344
07/31/1978,CPNPLM,,,,4.9394056
08/31/1978,CPNPLM,,,,5.0596669
09/29/1978,CPNPLM,,,,5.0442522
10/31/1978,CPNPLM,,,,5.0750816
11/30/1978,CPNPLM,,,,5.1429329
12/29/1978,CPNPLM,,,,4.998008
01/31/1979,CPNPLM,,,,4.8716074
02/28/1979,CPNPLM,,,,4.862332
03/30/1979,CPNPLM,,,,4.8808297
04/30/1979,CPNPLM,,,,4.8931614
05/31/1979,CPNPLM,,,,4.9209345
06/29/1979,CPNPLM,,,,5.0072569
07/31/1979,CPNPLM,,,,5.1120769
08/31/1979,CPNPLM,,,,5.2600582
09/28/1979,CPNPLM,,,,5.2724165
10/31/1979,CPNPLM,,,,5.3063289
11/30/1979,CPNPLM,,,,5.3371849
12/31/1979,CPNPLM,,,,5.355656
01/31/1980,CPNPLM,,,,5.4451145
02/29/1980,CPNPLM,,,,5.4419784
03/31/1980,CPNPLM,,,,5.4882491
04/30/1980,CPNPLM,,,,5.5437686
05/30/1980,CPNPLM,,,,5.6547546
06/30/1980,CPNPLM,,,,5.7534353
07/31/1980,CPNPLM,,,,5.8551724
08/29/1980,CPNPLM,,,,6.0740879
09/30/1980,CPNPLM,,,,6.1819909
10/31/1980,CPNPLM,,,,6.2220691
11/28/1980,CPNPLM,,,,6.2251521
12/31/1980,CPNPLM,,,,6.1634933
01/30/1981,CPNPLM,,,,6.0586732
02/27/1981,CPNPLM,,,,6.1604103
03/31/1981,CPNPLM,,,,6.1819909
04/30/1981,CPNPLM,,,,6.2251521
05/29/1981,CPNPLM,,,,6.2467327
06/30/1981,CPNPLM,,,,6.3176669
07/31/1981,CPNPLM,,,,6.4933947
08/31/1981,CPNPLM,,,,6.7339174
09/30/1981,CPNPLM,,,,6.8263791
10/30/1981,CPNPLM,,,,6.8788157
11/30/1981,CPNPLM,,,,6.9035058
12/31/1981,CPNPLM,,,,6.8294886
01/29/1982,CPNPLM,,,,6.7277249
02/26/1982,CPNPLM,,,,6.7153931
03/31/1982,CPNPLM,,,,6.7246419
04/30/1982,CPNPLM,,,,6.7924933
05/31/1982,CPNPLM,,,,6.8510426
06/30/1982,CPNPLM,,,,7.0761506
07/30/1982,CPNPLM,,,,7.2302977
08/31/1982,CPNPLM,,,,7.5571428
09/30/1982,CPNPLM,,,,7.8839878
10/29/1982,CPNPLM,,,,7.9394542
11/30/1982,CPNPLM,,,,7.8284683
12/31/1982,CPNPLM,,,,7.6372727
01/31/1983,CPNPLM,,,,7.5571428
02/28/1983,CPNPLM,,,,7.6218845
03/31/1983,CPNPLM,,,,7.73598
04/29/1983,CPNPLM,,,,7.7945293
05/31/1983,CPNPLM,,,,8.0073055
06/30/1983,CPNPLM,,,,8.1367891
07/29/1983,CPNPLM,,,,8.2724386
08/31/1983,CPNPLM,,,,8.5129613
09/30/1983,CPNPLM,,,,8.5468736
10/31/1983,CPNPLM,,,,8.6054761
11/30/1983,CPNPLM,,,,8.5808126
12/30/1983,CPNPLM,,,,8.3557046
01/31/1984,CPNPLM,,,,8.198448
02/29/1984,CPNPLM,,,,8.1830333
03/30/1984,CPNPLM,,,,8.0997938
04/30/1984,CPNPLM,,,,8.0997938
05/31/1984,CPNPLM,,,,8.0997938
06/29/1984,CPNPLM,,,,8.1275669
07/31/1984,CPNPLM,,,,8.4019488
08/31/1984,CPNPLM,,,,8.6178079
09/28/1984,CPNPLM,,,,8.636279
10/31/1984,CPNPLM,,,,8.6948815
11/30/1984,CPNPLM,,,,8.7503478
12/31/1984,CPNPLM,,,,8.5992837
01/31/1985,CPNPLM,,,,8.4327782
02/28/1985,CPNPLM,,,,8.4821052
03/29/1985,CPNPLM,,,,8.4513024
04/30/1985,CPNPLM,,,,8.6054761
05/31/1985,CPNPLM,,,,8.7657891
06/28/1985,CPNPLM,,,,8.913797
07/31/1985,CPNPLM,,,,8.9815951
08/30/1985,CPNPLM,,,,9.3454355
09/30/1985,CPNPLM,,,,9.4841679
10/31/1985,CPNPLM,,,,9.6229535
11/29/1985,CPNPLM,,,,9.7308299
12/31/1985,CPNPLM,,,,9.7863494
01/31/1986,CPNPLM,,,,9.8757547
02/28/1986,CPNPLM,,,,10.0484261
03/31/1986,CPNPLM,,,,10.1131945
04/30/1986,CPNPLM,,,,10.3105294
05/30/1986,CPNPLM,,,,10.4646765
06/30/1986,CPNPLM,,,,10.6959238
07/31/1986,CPNPLM,,,,10.9302275
08/29/1986,CPNPLM,,,,11.2786797
09/30/1986,CPNPLM,,,,11.4359363
10/31/1986,CPNPLM,,,,11.531481
11/28/1986,CPNPLM,,,,11.4143291
12/31/1986,CPNPLM,,,,11.1368377
01/30/1987,CPNPLM,,,,11.0998159
02/27/1987,CPNPLM,,,,11.1584183
03/31/1987,CPNPLM,,,,11.1491695
04/30/1987,CPNPLM,,,,11.2108284
05/29/1987,CPNPLM,,,,11.3742509
06/30/1987,CPNPLM,,,,11.6856547
07/31/1987,CPNPLM,,,,11.9292337
08/31/1987,CPNPLM,,,,12.4811336
09/30/1987,CPNPLM,,,,12.9343793
10/30/1987,CPNPLM,,,,12.8634716
11/30/1987,CPNPLM,,,,12.7833151
12/31/1987,CPNPLM,,,,12.459553
01/29/1988,CPNPLM,,,,12.2803703
02/29/1988,CPNPLM,,,,12.3216976
03/31/1988,CPNPLM,,,,12.3629984
04/29/1988,CPNPLM,,,,12.5116441
05/31/1988,CPNPLM,,,,12.6685286
06/30/1988,CPNPLM,,,,12.7759001
07/29/1988,CPNPLM,,,,12.9988819
08/31/1988,CPNPLM,,,,13.3127042
09/30/1988,CPNPLM,,,,13.5604824
10/31/1988,CPNPLM,,,,13.733898
11/30/1988,CPNPLM,,,,13.8412428
12/30/1988,CPNPLM,,,,13.618261
01/31/1989,CPNPLM,,,,13.354005
02/28/1989,CPNPLM,,,,13.3209697
03/31/1989,CPNPLM,,,,13.354005
04/28/1989,CPNPLM,,,,13.5191816
05/31/1989,CPNPLM,,,,13.7421368
06/30/1989,CPNPLM,,,,13.9898885
07/31/1989,CPNPLM,,,,14.3285072
08/31/1989,CPNPLM,,,,14.5762588
09/29/1989,CPNPLM,,,,14.6918958
10/31/1989,CPNPLM,,,,14.9726562
11/30/1989,CPNPLM,,,,15.1626026
12/29/1989,CPNPLM,,,,14.7744442
01/31/1990,CPNPLM,,,,14.4771529
02/28/1990,CPNPLM,,,,14.4276132
03/30/1990,CPNPLM,,,,14.6175596
04/30/1990,CPNPLM,,,,14.8570458
05/31/1990,CPNPLM,,,,15.1295673
06/29/1990,CPNPLM,,,,15.2121423
07/31/1990,CPNPLM,,,,15.385611
08/31/1990,CPNPLM,,,,15.6829024
09/28/1990,CPNPLM,,,,15.8398135
10/31/1990,CPNPLM,,,,16.0380255
11/30/1990,CPNPLM,,,,16.2196799
12/31/1990,CPNPLM,,,,15.8893532
01/31/1991,CPNPLM,,,,15.6581059
02/28/1991,CPNPLM,,,,16.1784057
03/29/1991,CPNPLM,,,,16.2857505
04/30/1991,CPNPLM,,,,16.475697
05/31/1991,CPNPLM,,,,16.6904133
06/28/1991,CPNPLM,,,,17.0868638
07/31/1991,CPNPLM,,,,17.7144818
08/30/1991,CPNPLM,,,,18.4494713
09/30/1991,CPNPLM,,,,19.2175226
10/31/1991,CPNPLM,,,,19.6717251
11/29/1991,CPNPLM,,,,19.6139465
12/31/1991,CPNPLM,,,,19.3248941
01/31/1992,CPNPLM,,,,19.3083631
02/28/1992,CPNPLM,,,,19.4983096
03/31/1992,CPNPLM,,,,19.5809112
04/30/1992,CPNPLM,,,,19.9112378
05/29/1992,CPNPLM,,,,20.4397765
06/30/1992,CPNPLM,,,,20.8362004
07/31/1992,CPNPLM,,,,21.1334917
08/31/1992,CPNPLM,,,,21.6042251
09/30/1992,CPNPLM,,,,21.835499
10/30/1992,CPNPLM,,,,21.8767466
11/30/1992,CPNPLM,,,,21.71157
12/31/1992,CPNPLM,,,,21.0509167
01/29/1993,CPNPLM,,,,20.6297229
02/26/1993,CPNPLM,,,,20.7866606
03/31/1993,CPNPLM,,,,21.1665536
04/30/1993,CPNPLM,,,,21.4142787
05/31/1993,CPNPLM,,,,21.6290216
06/30/1993,CPNPLM,,,,21.9345784
07/30/1993,CPNPLM,,,,22.3722765
08/31/1993,CPNPLM,,,,23.3220089
09/30/1993,CPNPLM,,,,23.8092466
10/29/1993,CPNPLM,,,,23.8918217
11/30/1993,CPNPLM,,,,23.5367518
12/31/1993,CPNPLM,,,,22.9668858
01/31/1994,CPNPLM,,,,22.6117627
02/28/1994,CPNPLM,,,,22.4961523
03/31/1994,CPNPLM,,,,22.9586203
04/29/1994,CPNPLM,,,,23.3054779
05/31/1994,CPNPLM,,,,23.759707
06/30/1994,CPNPLM,,,,24.040494
07/29/1994,CPNPLM,,,,24.4038825
08/31/1994,CPNPLM,,,,24.8167842
09/30/1994,CPNPLM,,,,25.1966771
10/31/1994,CPNPLM,,,,25.5352959
11/30/1994,CPNPLM,,,,25.6261364
12/30/1994,CPNPLM,,,,25.039766
01/31/1995,CPNPLM,,,,24.5442627
02/28/1995,CPNPLM,,,,24.5277583
03/31/1995,CPNPLM,,,,24.6681385
04/28/1995,CPNPLM,,,,25.039766
05/31/1995,CPNPLM,,,,25.3288184
06/30/1995,CPNPLM,,,,25.8325872
07/31/1995,CPNPLM,,,,26.5263025
08/31/1995,CPNPLM,,,,27.0383367
09/29/1995,CPNPLM,,,,26.9805049
10/31/1995,CPNPLM,,,,27.2117522
11/30/1995,CPNPLM,,,,27.4256446
12/29/1995,CPNPLM,,,,26.7575497
01/31/1996,CPNPLM,,,,26.2703119
02/29/1996,CPNPLM,,,,26.6336739
03/29/1996,CPNPLM,,,,26.8400982
04/30/1996,CPNPLM,,,,27.2943272
05/31/1996,CPNPLM,,,,27.6329193
06/28/1996,CPNPLM,,,,28.2192897
07/31/1996,CPNPLM,,,,28.9542792
08/30/1996,CPNPLM,,,,29.5819503
09/30/1996,CPNPLM,,,,29.7966932
10/31/1996,CPNPLM,,,,29.9701088
11/29/1996,CPNPLM,,,,30.0196484
12/31/1996,CPNPLM,,,,29.4250392
01/31/1997,CPNPLM,,,,28.9378014
02/28/1997,CPNPLM,,,,28.3843334
03/31/1997,CPNPLM,,,,28.4109106
04/30/1997,CPNPLM,,,,28.5969502
05/30/1997,CPNPLM,,,,28.7564128
06/30/1997,CPNPLM,,,,28.9424524
07/31/1997,CPNPLM,,,,29.2082233
08/29/1997,CPNPLM,,,,30.590232
09/30/1997,CPNPLM,,,,30.563655
10/31/1997,CPNPLM,,,,31.0686197
11/28/1997,CPNPLM,,,,30.7762717
12/31/1997,CPNPLM,,,,30.4041924
01/30/1998,CPNPLM,,,,30.6433862
02/27/1998,CPNPLM,,,,30.8825801
03/31/1998,CPNPLM,,,,30.9357342
04/30/1998,CPNPLM,,,,31.174928
05/29/1998,CPNPLM,,,,31.6001615
06/30/1998,CPNPLM,,,,32.1051262
07/31/1998,CPNPLM,,,,32.7163993
08/31/1998,CPNPLM,,,,34.1515623
09/30/1998,CPNPLM,,,,34.4970644
10/30/1998,CPNPLM,,,,35.0817604
11/30/1998,CPNPLM,,,,35.5867252
12/31/1998,CPNPLM,,,,34.7628354
01/29/1999,CPNPLM,,,,33.9655226
02/26/1999,CPNPLM,,,,33.7263288
03/31/1999,CPNPLM,,,,34.1249852
04/30/1999,CPNPLM,,,,34.364179
05/31/1999,CPNPLM,,,,34.8691437
06/30/1999,CPNPLM,,,,35.1614917
07/30/1999,CPNPLM,,,,35.6664565
08/31/1999,CPNPLM,,,,36.1979983
09/30/1999,CPNPLM,,,,36.4371921
10/29/1999,CPNPLM,,,,36.5700776
11/30/1999,CPNPLM,,,,36.5435005
12/31/1999,CPNPLM,,,,35.8790732
01/31/2000,CPNPLM,,,,35.4006855
02/29/2000,CPNPLM,,,,35.2678001
03/31/2000,CPNPLM,,,,35.3475314
04/28/2000,CPNPLM,,,,35.533571
05/31/2000,CPNPLM,,,,35.533571
06/30/2000,CPNPLM,,,,35.4804168
07/31/2000,CPNPLM,,,,35.8790732
08/31/2000,CPNPLM,,,,36.5435005
09/29/2000,CPNPLM,,,,36.8092714
10/31/2000,CPNPLM,,,,37.6331612
11/30/2000,CPNPLM,,,,37.5534299
12/29/2000,CPNPLM,,,,37.0218881
01/31/2001,CPNPLM,,,,36.3308838
02/28/2001,CPNPLM,,,,35.9056503
03/30/2001,CPNPLM,,,,35.8524961
04/30/2001,CPNPLM,,,,36.3574608
05/31/2001,CPNPLM,,,,36.5966547
06/29/2001,CPNPLM,,,,36.8358485
07/31/2001,CPNPLM,,,,37.1016194
08/31/2001,CPNPLM,,,,37.6065841
09/28/2001,CPNPLM,,,,38.1912801
10/31/2001,CPNPLM,,,,38.3773198
11/30/2001,CPNPLM,,,,38.4836282
12/31/2001,CPNPLM,,,,38.0318176
01/31/2002,CPNPLM,,,,37.3939674
02/28/2002,CPNPLM,,,,37.0484652
03/29/2002,CPNPLM,,,,37.0484652
04/30/2002,CPNPLM,,,,37.2345049
05/31/2002,CPNPLM,,,,37.5268529
06/28/2002,CPNPLM,,,,37.9520863
07/31/2002,CPNPLM,,,,38.4038969
08/30/2002,CPNPLM,,,,39.2012096
09/30/2002,CPNPLM,,,,39.4404034
10/31/2002,CPNPLM,,,,39.5201347
11/29/2002,CPNPLM,,,,39.3340951
12/31/2002,CPNPLM,,,,39.0683242
01/31/2003,CPNPLM,,,,38.6165136
02/28/2003,CPNPLM,,,,38.7493991
03/31/2003,CPNPLM,,,,38.9885929
04/30/2003,CPNPLM,,,,40.2642932
05/30/2003,CPNPLM,,,,40.4237558
06/30/2003,CPNPLM,,,,40.4503329
07/31/2003,CPNPLM,,,,40.7426809
08/29/2003,CPNPLM,,,,41.3007998
09/30/2003,CPNPLM,,,,41.4868395
10/31/2003,CPNPLM,,,,41.7526103
11/28/2003,CPNPLM,,,,41.6197249
12/31/2003,CPNPLM,,,,40.9818747
01/30/2004,CPNPLM,,,,40.5300641
02/27/2004,CPNPLM,,,,40.5832183
03/31/2004,CPNPLM,,,,40.6895267
04/30/2004,CPNPLM,,,,40.9552976
05/31/2004,CPNPLM,,,,40.9552976
06/30/2004,CPNPLM,,,,41.1944915
07/30/2004,CPNPLM,,,,41.5665707
08/31/2004,CPNPLM,,,,42.1778438
09/30/2004,CPNPLM,,,,42.4436148
10/29/2004,CPNPLM,,,,42.8422711
11/30/2004,CPNPLM,,,,42.7359627
12/31/2004,CPNPLM,,,,42.2575751
01/31/2005,CPNPLM,,,,42.3904606
02/28/2005,CPNPLM,,,,42.8688482
03/31/2005,CPNPLM,,,,43.0283108
04/29/2005,CPNPLM,,,,43.3472359
05/31/2005,CPNPLM,,,,43.5864297
06/30/2005,CPNPLM,,,,43.7458922
07/29/2005,CPNPLM,,,,44.3305882
08/31/2005,CPNPLM,,,,45.3670948
09/30/2005,CPNPLM,,,,46.0580991
10/31/2005,CPNPLM,,,,46.1909846
11/30/2005,CPNPLM,,,,46.3770242
12/30/2005,CPNPLM,,,,45.9783679
01/31/2006,CPNPLM,,,,45.3405177
02/28/2006,CPNPLM,,,,45.3936719
03/31/2006,CPNPLM,,,,46.3238701
04/28/2006,CPNPLM,,,,46.7756806
05/31/2006,CPNPLM,,,,47.5729934
06/30/2006,CPNPLM,,,,47.7324559
07/31/2006,CPNPLM,,,,47.9982268
08/31/2006,CPNPLM,,,,48.6626541
09/29/2006,CPNPLM,,,,49.1144646
10/31/2006,CPNPLM,,,,49.6725835
11/30/2006,CPNPLM,,,,49.6725835
12/29/2006,CPNPLM,,,,49.3270814
01/31/2007,CPNPLM,,,,48.7955396
02/28/2007,CPNPLM,,,,49.0347334
03/30/2007,CPNPLM,,,,49.1941959
04/30/2007,CPNPLM,,,,49.4068126
05/31/2007,CPNPLM,,,,49.7788919
06/30/2007,CPNPLM,,,,49.8586232
07/31/2007,CPNPLM,,,,50.4433192
08/31/2007,CPNPLM,,,,51.7455967
09/30/2007,CPNPLM,,,,52.5694865
10/31/2007,CPNPLM,,,,52.8086803
11/30/2007,CPNPLM,,,,52.8086803
12/31/2007,CPNPLM,,,,52.117676
01/31/2008,CPNPLM,,,,51.6127112
02/29/2008,CPNPLM,,,,52.1708301
03/31/2008,CPNPLM,,,,52.728949
04/30/2008,CPNPLM,,,,53.7920327
05/31/2008,CPNPLM,,,,54.3767287
06/30/2008,CPNPLM,,,,55.3600811
07/31/2008,CPNPLM,,,,56.5294731
08/31/2008,CPNPLM,,,,58.5227549
09/30/2008,CPNPLM,,,,59.6655699
10/31/2008,CPNPLM,,,,60.276843
11/30/2008,CPNPLM,,,,60.4628826
12/31/2008,CPNPLM,,,,59.4529532
01/31/2009,CPNPLM,,,,59.0277197
02/28/2009,CPNPLM,,,,59.2934906
03/31/2009,CPNPLM,,,,59.6389928
04/30/2009,CPNPLM,,,,60.1971117
05/31/2009,CPNPLM,,,,61.3665037
06/30/2009,CPNPLM,,,,62.1903935
07/31/2009,CPNPLM,,,,62.9877063
08/31/2009,CPNPLM,,,,64.6089088
09/30/2009,CPNPLM,,,,65.4593757
10/31/2009,CPNPLM,,,,65.9111863
11/30/2009,CPNPLM,,,,66.4427281
12/31/2009,CPNPLM,,,,66.1769572
01/31/2010,CPNPLM,,,,65.9909176
02/28/2010,CPNPLM,,,,66.416151
03/31/2010,CPNPLM,,,,66.3098427
04/30/2010,CPNPLM,,,,66.681922
