,Date,GDP Per Capita USD,GDP Monthly Growth Rate,Monthly Inflation Rate,Inflation Monthly Growth Rate,NEPSE,NEPSE_returns,SVAR,Risk Premium,Risk Preimum Monthly Change,Risk Premium Absolute,bse_returns,bse_index,GDP Growth
0,1960-12,50.305,0.0,,,,,,,,,,,
1,1961-01,50.43051666666667,0.24951131431601153,,,,,,,,,,,
2,1961-02,50.55603333333334,0.2488903048451872,,,,,,,,,,,
3,1961-03,50.68155000000001,0.24827237896433646,,,,,,,,,,,
4,1961-04,50.80706666666668,0.24765751376323256,,,,,,,,,,,
5,1961-05,50.93258333333335,0.2470456865580436,,,,,,,,,,,
6,1961-06,51.05810000000002,0.246436874888543,,,,,,,,,,,
7,1961-07,51.18361666666669,0.24583105651536105,,,,,,,,,,,
8,1961-08,51.30913333333336,0.24522820941727685,,,,,,,,,,,
9,1961-09,51.434650000000026,0.2446283117885501,,,,,,,,,,,
10,1961-10,51.560166666666696,0.24403134203629176,,,,,,,,,,,
11,1961-11,51.685683333333365,0.24343727877787347,,,,,,,,,,,
12,1961-12,51.8112,0.24284610083830566,,,,,,,,,,,0.019083000000000003
13,1962-01,52.079075,0.5170214162188941,,,,,,,,,,,0.01908466666666667
14,1962-02,52.34695000000001,0.5143620542415618,,,,,,,,,,,0.019086333333333337
15,1962-03,52.61482500000001,0.5117299097655233,,,,,,,,,,,0.019088000000000004
16,1962-04,52.882700000000014,0.5091245670778219,,,,,,,,,,,0.01908966666666667
17,1962-05,53.15057500000002,0.5065456188886036,,,,,,,,,,,0.01909133333333334
18,1962-06,53.41845000000002,0.5039926661188586,,,,,,,,,,,0.019093000000000006
19,1962-07,53.686325000000025,0.5014653176945485,,,,,,,,,,,0.019094666666666673
20,1962-08,53.95420000000003,0.49896319034689657,,,,,,,,,,,0.01909633333333334
21,1962-09,54.22207500000003,0.4964859084186282,,,,,,,,,,,0.019098000000000007
22,1962-10,54.489950000000036,0.4940331036759539,,,,,,,,,,,0.019099666666666675
23,1962-11,54.75782500000004,0.4916044151260984,,,,,,,,,,,0.01910133333333334
24,1962-12,55.0257,0.4891994888401079,,,,,,,,,,,0.019103000000000002
25,1963-01,54.34534166666667,-1.2364373980400627,,,,,,,,,,,0.019090333333333334
26,1963-02,53.66498333333334,-1.2519165626124606,,,,,,,,,,,0.019077666666666666
27,1963-03,52.98462500000001,-1.2677882132327705,,,,,,,,,,,0.019065
28,1963-04,52.30426666666668,-1.2840674692579794,,,,,,,,,,,0.01905233333333333
29,1963-05,51.62390833333335,-1.3007702367174583,,,,,,,,,,,0.019039666666666663
30,1963-06,50.943550000000016,-1.3179132601512586,,,,,,,,,,,0.019026999999999995
31,1963-07,50.263191666666685,-1.3355141786022577,,,,,,,,,,,0.019014333333333328
32,1963-08,49.582833333333355,-1.3535915861557348,,,,,,,,,,,0.01900166666666666
33,1963-09,48.902475000000024,-1.3721650974631618,,,,,,,,,,,0.018988999999999992
34,1963-10,48.22211666666669,-1.391255418735617,,,,,,,,,,,0.018976333333333324
35,1963-11,47.54175833333336,-1.4108844247470065,,,,,,,,,,,0.018963666666666656
36,1963-12,46.8614,-1.4310752424491915,,,,,,,,,,,0.018951
37,1964-01,46.7899,-0.1525776011813568,,,,,,,,,,,0.02364875
38,1964-02,46.7184,-0.1528107561674642,,,,,,,,,,,0.0283465
39,1964-03,46.6469,-0.15304462481591907,,,,,,,,,,,0.03304425
40,1964-04,46.5754,-0.15327921040840942,,,,,,,,,,,0.037742
41,1964-05,46.5039,-0.15351451624677478,,,,,,,,,,,0.04243975
42,1964-06,46.4324,-0.153750545653161,,,,,,,,,,,0.0471375
43,1964-07,46.3609,-0.15398730197017674,,,,,,,,,,,0.05183525
44,1964-08,46.2894,-0.1542247885610511,,,,,,,,,,,0.056533
45,1964-09,46.2179,-0.15446300880979305,,,,,,,,,,,0.06123075
46,1964-10,46.1464,-0.15470196612135198,,,,,,,,,,,0.0659285
47,1964-11,46.0749,-0.1549416639217801,,,,,,,,,,,0.07062625
48,1964-12,46.0034,-0.1551821056583961,,,,,,,,,,,0.075324
49,1965-01,47.75374166666666,3.8048093546708803,,,,,,,,,,,0.06804433333333333
50,1965-02,49.50408333333333,3.665349783236875,,,,,,,,,,,0.06076466666666666
51,1965-03,51.25442499999999,3.535752101257635,,,,,,,,,,,0.05348499999999999
52,1965-04,53.004766666666654,3.4150059563962802,,,,,,,,,,,0.04620533333333332
53,1965-05,54.75510833333332,3.302234453127796,,,,,,,,,,,0.03892566666666665
54,1965-06,56.50544999999998,3.196672821850864,,,,,,,,,,,0.03164599999999998
55,1965-07,58.255791666666646,3.097651052538586,,,,,,,,,,,0.024366333333333313
56,1965-08,60.00613333333331,3.0045796591039906,,,,,,,,,,,0.017086666666666646
57,1965-09,61.75647499999997,2.9169379352332836,,,,,,,,,,,0.009806999999999979
58,1965-10,63.50681666666664,2.8342642073833786,,,,,,,,,,,0.002527333333333312
59,1965-11,65.25715833333331,2.7561476996301524,,,,,,,,,,,-0.004752333333333355
60,1965-12,67.0075,2.6822217077334978,8.4719,0.0,,,,,,,,,-0.012032000000000001
61,1966-01,68.18724166666667,1.760611374348651,8.964991666666666,5.8203197236353885,,,,,,,,,-0.0051621666666666665
62,1966-02,69.36698333333334,1.7301501539449846,9.458083333333333,5.500191020813365,,,,,,,,,0.001707666666666668
63,1966-03,70.54672500000001,1.700725056757317,9.951175,5.213441764980571,,,,,,,,,0.008577500000000002
64,1966-04,71.72646666666668,1.6722841020141925,10.444266666666666,4.955109991198693,,,,,,,,,0.015447333333333337
65,1966-05,72.90620833333335,1.644778728818844,10.937358333333332,4.7211707858857155,,,,,,,,,0.022317166666666673
66,1966-06,74.08595000000003,1.6181635194533683,11.430449999999999,4.508325060210303,,,,,,,,,0.029187000000000008
67,1966-07,75.2656916666667,1.5923959491194641,11.923541666666665,4.313842995390965,,,,,,,,,0.036056833333333344
68,1966-08,76.44543333333337,1.5674361592150892,12.416633333333332,4.135446333409046,,,,,,,,,0.042926666666666675
69,1966-09,77.62517500000004,1.5432467516045276,12.909724999999998,3.971218714681112,,,,,,,,,0.04979650000000001
70,1966-10,78.80491666666671,1.5197926016484617,13.402816666666665,3.8195365638436645,,,,,,,,,0.05666633333333334
71,1966-11,79.98465833333339,1.497040688028143,13.895908333333331,3.6790152318729015,,,,,,,,,0.06353616666666667
72,1966-12,81.1644,1.4749599376296405,14.389000000000001,3.5484666049778695,,,,,,,,,0.07040600000000001
73,1967-01,80.56469166666666,-0.7388810036584257,12.955891666666668,-9.959749345564898,,,,,,,,,0.06322925000000001
74,1967-02,79.96498333333332,-0.7443810941579838,11.522783333333335,-11.06144115900938,,,,,,,,,0.05605250000000001
75,1967-03,79.36527499999998,-0.7499636820199918,10.089675000000002,-12.437171574576162,,,,,,,,,0.04887575000000001
76,1967-04,78.76556666666664,-0.7556306373704865,8.656566666666668,-14.203711550008627,,,,,,,,,0.04169900000000001
77,1967-05,78.1658583333333,-0.7613838872908586,7.223458333333335,-16.555158511650113,,,,,,,,,0.034522250000000004
78,1967-06,77.56614999999996,-0.7672254180027314,5.790350000000002,-19.83964283036172,,,,,,,,,0.027345500000000005
79,1967-07,76.96644166666663,-0.7731572771541962,4.357241666666669,-24.74994315254402,,,,,,,,,0.020168750000000006
80,1967-08,76.36673333333329,-0.7791815762129313,2.9241333333333355,-32.89026505683066,,,,,,,,,0.012992000000000007
81,1967-09,75.76702499999995,-0.785300492972079,1.491025000000002,-49.00967808125481,,,,,,,,,0.005815250000000007
82,1967-10,75.16731666666661,-0.7915162741751306,0.057916666666668615,-96.11564751317594,,,,,,,,,-0.001361499999999993
83,1967-11,74.56760833333327,-0.7978312382664625,-1.3751916666666648,-2474.431654676176,,,,,,,,,-0.008538249999999994
84,1967-12,73.9679,-0.8042477782745061,-2.8083,104.21153414978545,,,,,,,,,-0.015715
85,1968-01,73.34965,-0.8358355448782557,-2.47595,-11.834561834561832,,,,,,,,,-0.0138425
86,1968-02,72.7314,-0.8428806408755916,-2.1436,-13.42313051555968,,,,,,,,,-0.011970000000000001
87,1968-03,72.11314999999999,-0.8500455099173169,-1.8112500000000002,-15.504291845493556,,,,,,,,,-0.010097500000000002
88,1968-04,71.49489999999999,-0.8573332325657712,-1.4789000000000003,-18.349206349206344,,,,,,,,,-0.008225000000000003
89,1968-05,70.87664999999998,-0.8647469959395754,-1.1465500000000004,-22.472783825816474,,,,,,,,,-0.006352500000000003
90,1968-06,70.25839999999998,-0.8722900983610307,-0.8142000000000005,-28.986960882647928,,,,,,,,,-0.004480000000000003
91,1968-07,69.64014999999998,-0.879965954248892,-0.4818500000000005,-40.81920903954799,,,,,,,,,-0.002607500000000003
92,1968-08,69.02189999999997,-0.8877780992717613,-0.14950000000000052,-68.97374701670637,,,,,,,,,-0.000735000000000003
93,1968-09,68.40364999999997,-0.8957301957784464,0.18284999999999946,-222.30769230769153,,,,,,,,,0.001137499999999997
94,1968-10,67.78539999999997,-0.9038260385228033,0.5151999999999994,181.7610062893087,,,,,,,,,0.003009999999999997
95,1968-11,67.16714999999996,-0.9120695607018673,0.8475499999999994,64.50892857142863,,,,,,,,,0.004882499999999997
96,1968-12,66.5489,-0.9204648403273936,1.1799,39.21302578019006,,,,,,,,,0.006755
97,1969-01,66.55635833333334,0.011207297691370157,1.4197083333333333,20.324462525072754,,,,,,,,,0.009911583333333333
98,1969-02,66.56381666666667,0.011206041796906558,1.6595166666666668,16.891380271769442,,,,,,,,,0.013068166666666667
99,1969-03,66.571275,0.011204786183883536,1.8993250000000002,14.45049261331111,,,,,,,,,0.01622475
100,1969-04,66.57873333333333,0.011203530852206503,2.1391333333333336,12.625976772449865,,,,,,,,,0.019381333333333334
101,1969-05,66.58619166666666,0.011202275801780901,2.378941666666667,11.210536977592174,,,,,,,,,0.022537916666666668
102,1969-06,66.59365,0.011201021032512224,2.6187500000000004,10.08046295096209,,,,,,,,,0.025694500000000002
103,1969-07,66.60110833333333,0.011199766544306003,2.8585583333333338,9.15735879077168,,,,,,,,,0.028851083333333336
104,1969-08,66.60856666666666,0.011198512337067817,3.098366666666667,8.38913554909672,,,,,,,,,0.03200766666666667
105,1969-09,66.616025,0.01119725841070328,3.3381750000000006,7.739830663467849,,,,,,,,,0.03516425
106,1969-10,66.62348333333333,0.011196004765118056,3.577983333333334,7.183815507974669,,,,,,,,,0.03832083333333333
107,1969-11,66.63094166666666,0.011194751400217844,3.8177916666666674,6.702332319416432,,,,,,,,,0.04147741666666666
108,1969-12,66.6384,0.011193498315929718,4.0576,6.2813362873388625,,,,,,,,,0.044634
109,1970-01,67.06175,0.6352943648106785,4.989241666666667,22.960411737644588,,,,,,,,,0.043061166666666664
110,1970-02,67.4851,0.6312838540598765,5.920883333333333,18.673011429592677,,,,,,,,,0.04148833333333333
111,1970-03,67.90845,0.6273236610748139,6.852525,15.73484249253349,,,,,,,,,0.03991549999999999
112,1970-04,68.3318,0.6234128447932462,7.784166666666667,13.595596756913206,,,,,,,,,0.03834266666666666
113,1970-05,68.75515,0.6195504874743519,8.715808333333333,11.968418798843809,,,,,,,,,0.03676983333333332
114,1970-06,69.1785,0.6157356939807407,9.64745,10.689102272977156,,,,,,,,,0.035196999999999985
115,1970-07,69.60185,0.611967591086825,10.579091666666667,9.656869604576004,,,,,,,,,0.03362416666666665
116,1970-08,70.0252,0.6082453268124327,11.510733333333334,8.806442897192664,,,,,,,,,0.032051333333333314
117,1970-09,70.44855,0.6045680697805922,12.442375000000002,8.093677784792172,,,,,,,,,0.03047849999999998
118,1970-10,70.8719,0.6009350085984726,13.37401666666667,7.487651406316459,,,,,,,,,0.02890566666666665
119,1970-11,71.29525,0.5973453512605126,14.305658333333337,6.966057317609649,,,,,,,,,0.027332833333333317
120,1970-12,71.7186,0.5937983245728141,15.2373,6.512399813826547,,,,,,,,,0.02576
121,1971-01,71.71120833333333,-0.010306484882113363,13.800899999999999,-9.426866964619721,,,,,,,,,0.022617166666666667
122,1971-02,71.70381666666667,-0.010307547227910125,12.3645,-10.408016868465094,,,,,,,,,0.019474333333333333
123,1971-03,71.696425,-0.010308609792733053,10.9281,-11.617129685794,,,,,,,,,0.0163315
124,1971-04,71.68903333333334,-0.010309672576649888,9.491700000000002,-13.144096412002076,,,,,,,,,0.013188666666666666
125,1971-05,71.68164166666668,-0.0103107355797284,8.055300000000003,-15.133221656815943,,,,,,,,,0.010045833333333334
126,1971-06,71.67425000000001,-0.010311798802036394,6.618900000000003,-17.831738110312457,,,,,,,,,0.006903000000000001
127,1971-07,71.66685833333335,-0.010312862243641687,5.182500000000003,-21.701491184335755,,,,,,,,,0.003760166666666668
128,1971-08,71.65946666666669,-0.010313925904612144,3.746100000000003,-27.71635311143269,,,,,,,,,0.0006173333333333352
129,1971-09,71.65207500000002,-0.010314989785015638,2.309700000000003,-38.343877632738014,,,,,,,,,-0.002525499999999998
130,1971-10,71.64468333333336,-0.010316053884920084,0.8733000000000031,-62.18989479153129,,,,,,,,,-0.005668333333333331
131,1971-11,71.6372916666667,-0.01031711820439342,-0.5630999999999968,-164.47956028856004,,,,,,,,,-0.008811166666666663
132,1971-12,71.6299,-0.010318182743543288,-1.9995,255.0879062333531,,,,,,,,,-0.011954
133,1972-01,72.44295833333334,1.135082323629281,-1.1337916666666668,-43.29624072684838,,,,,,,,,-0.008359666666666666
134,1972-02,73.25601666666667,1.1223428087961123,-0.26808333333333356,-76.3551504906104,,,,,,,,,-0.004765333333333333
135,1972-03,74.069075,1.109886082167081,0.5976249999999996,-322.9250854833693,,,,,,,,,-0.0011710000000000002
