,Date,GDP Per Capita USD,GDP Monthly Growth Rate,Monthly Inflation Rate,Inflation Monthly Growth Rate,NEPSE,SVAR,Risk Premium,Risk Preimum Monthly Change
180,1975-12,117.4177,1.781742712032644,7.586,-11.8353780012649,,,,
181,1976-01,116.45729166666666,-0.8179417015776442,6.6944,-11.753229633535463,,,,
182,1976-02,115.49688333333333,-0.8246871617814115,5.8027999999999995,-13.318594646271517,,,,
183,1976-03,114.536475,-0.8315448050329787,4.911199999999999,-15.364996208726831,,,,
184,1976-04,113.57606666666666,-0.8385174533556524,4.019599999999999,-18.15442254438835,,,,
185,1976-05,112.61565833333333,-0.8456080242257614,3.127999999999999,-22.18131157329088,,,,
186,1976-06,111.65525,-0.8528195346428662,2.236399999999999,-28.503836317135562,,,,
187,1976-07,110.69484166666666,-0.860155105410031,1.3447999999999989,-39.867644428545894,,,,
188,1976-08,109.73443333333333,-0.8676179656369114,0.4531999999999988,-66.29982153480077,,,,
189,1976-09,108.774025,-0.8752114574793147,-0.43840000000000123,-196.73433362753804,,,,
190,1976-10,107.81361666666666,-0.882939041129841,-1.3300000000000014,203.37591240875858,,,,
191,1976-11,106.85320833333333,-0.890804300075269,-2.2216000000000014,67.03759398496233,,,,
192,1976-12,105.8928,-0.8988109466374627,-3.1132,40.13323730644572,,,,
193,1977-01,105.28023333333333,-0.5784781086784617,-2.028858333333333,-34.830453124330816,,,,
194,1977-02,104.66766666666666,-0.5818439485474792,-0.9445166666666662,-53.44590348430769,,,,
195,1977-03,104.0551,-0.5852491855173353,0.13982500000000053,-114.80386793951057,,,,
196,1977-04,103.44253333333333,-0.5886945153737454,1.2241666666666673,775.4991358245397,,,,
197,1977-05,102.82996666666666,-0.5921806503836585,2.308508333333334,88.57794417971405,,,,
198,1977-06,102.2174,-0.5957083197861577,3.392850000000001,46.97152923424578,,,,
199,1977-07,101.60483333333333,-0.5992782703010114,4.477191666666668,31.959611143041002,,,,
200,1977-08,100.99226666666667,-0.6028912666556211,5.561533333333335,24.219237133396494,,,,
201,1977-09,100.3797,-0.6065480921311461,6.645875000000002,19.4971710439567,,,,
202,1977-10,99.76713333333333,-0.6102495491286246,7.730216666666669,16.316010557927537,,,,
203,1977-11,99.15456666666667,-0.6139964597559511,8.814558333333336,14.027312731639691,,,,
204,1977-12,98.542,-0.6177896664366099,9.8989,12.301712980514203,,,,
205,1978-01,99.64739166666666,1.121746734049098,9.686166666666667,-2.149060333303019,,,,
206,1978-02,100.75278333333333,1.109303162058009,9.473433333333334,-2.19625927009308,,,,
207,1978-03,101.85817499999999,1.097132635045479,9.260700000000002,-2.2455779847503283,,,,
208,1978-04,102.96356666666665,1.0852262635440528,9.04796666666667,-2.297162561505421,,,,
209,1978-05,104.06895833333331,1.0735755398268667,8.835233333333337,-2.3511728233599354,,,,
210,1978-06,105.17434999999998,1.0621723176339366,8.622500000000004,-2.407783986086002,,,,
211,1978-07,106.27974166666664,1.051008793176913,8.409766666666671,-2.4671885570696714,,,,
212,1978-08,107.3851333333333,1.0400774873292293,8.197033333333339,-2.5295985223529676,,,,
213,1978-09,108.49052499999996,1.0293712289162273,7.9843000000000055,-2.5952478742309206,,,,
214,1978-10,109.59591666666662,1.018883139026807,7.771566666666672,-2.664395542919646,,,,
215,1978-11,110.70130833333329,1.0086066162744776,7.558833333333339,-2.737328809720905,,,,
216,1978-12,111.8067,0.9985353229415036,7.3461,-2.8143672965405413,,,,
217,1979-01,113.00058333333334,1.0678101878808086,7.03105,-4.288670178734298,,,,
218,1979-02,114.19446666666667,1.056528469248314,6.715999999999999,-4.480838566074772,,,,
219,1979-03,115.38835,1.04548264743709,6.400949999999999,-4.6910363311494985,,,,
220,1979-04,116.58223333333333,1.0346654002187674,6.085899999999999,-4.921925651661087,,,,
